"dataset","taxon","method","family","component","reference_group","comparison_group","model_formula","available","reason","p_value","p_value_unfiltered","p_for_bh","q_value","native_q_value","significant","estimate","statistic","effect_definition","components_used","sensitivity_passed"
"qiita_1939_pediatric_crohn","Mycoplasma","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.920162797420796,0.920162797420796,0.920162797420796,0.975016753288061,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Necropsobacter","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.690138704725286,0.690138704725286,0.690138704725286,0.899251235562422,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Neisseria","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.00511204622706152,0.00511204622706152,0.00511204622706152,0.0594892808634846,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Odoribacter","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.0207825138755909,0.0207825138755909,0.0207825138755909,0.146863098054176,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Oribacterium","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.499103473366061,0.499103473366061,0.499103473366061,0.771561396127664,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Oscillospira","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.143411344043679,0.143411344043679,0.143411344043679,0.349462125715632,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Paludibacter","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.822322956896849,0.822322956896849,0.822322956896849,0.939325427203548,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Pandoraea","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.336526068210999,0.336526068210999,0.336526068210999,0.589615921163072,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Pantoea","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.599969955880489,0.599969955880489,0.599969955880489,0.859416423288268,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Parabacteroides","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.0649739420116192,0.0649739420116192,0.0649739420116192,0.225811077155136,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Paracoccus","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.9906286848115,0.9906286848115,0.9906286848115,0.995077496826015,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Paraprevotella","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.582981634238743,0.582981634238743,0.582981634238743,0.850946092551458,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Parvimonas","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.70026807821938,0.70026807821938,0.70026807821938,0.899738379287931,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Pasteurella","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.453847461081211,0.453847461081211,0.453847461081211,0.728906528403158,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Pelomonas","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.189994206405943,0.189994206405943,0.189994206405943,0.415245069670722,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Peptococcus","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.818358344654075,0.818358344654075,0.818358344654075,0.939325427203548,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Peptoniphilus","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.24037676223463,0.24037676223463,0.24037676223463,0.463271578124924,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Peptostreptococcus","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.492146715248467,0.492146715248467,0.492146715248467,0.767169879652022,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Phascolarctobacterium","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.0154154632434007,0.0154154632434007,0.0154154632434007,0.12103993361485,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Plesiomonas","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.384299298225019,0.384299298225019,0.384299298225019,0.642981608679008,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Porphyromonas","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.0140764805975919,0.0140764805975919,0.0140764805975919,0.114777457180365,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Prevotella","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.0505814969222115,0.0505814969222115,0.0505814969222115,0.202325987688846,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Proteus","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.61653537053439,0.61653537053439,0.61653537053439,0.864916406594737,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Pseudogulbenkiania","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.126246914054652,0.126246914054652,0.126246914054652,0.324289759461492,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Pseudomonas","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.913051525357897,0.913051525357897,0.913051525357897,0.974024947367355,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Ralstonia","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.647965766585772,0.647965766585772,0.647965766585772,0.880568862283229,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Ramlibacter","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.815471179637914,0.815471179637914,0.815471179637914,0.939325427203548,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","rc4-4","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.801127717577567,0.801127717577567,0.801127717577567,0.939325427203548,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Rhodobacter","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.0637248187888724,0.0637248187888724,0.0637248187888724,0.225811077155136,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Rhodoferax","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.624208538721673,0.624208538721673,0.624208538721673,0.864916406594737,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Roseburia","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",9.57065740924135e-05,9.57065740924135e-05,9.57065740924135e-05,0.00676326456919722,,TRUE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Rothia","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.645961068847064,0.645961068847064,0.645961068847064,0.880568862283229,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Ruminococcus","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.0223965456435397,0.0223965456435397,0.0223965456435397,0.150347659521458,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Salinivibrio","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.687708389342029,0.687708389342029,0.687708389342029,0.899251235562422,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Salmonella","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.684072753341076,0.684072753341076,0.684072753341076,0.899251235562422,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Selenomonas","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.278743868470599,0.278743868470599,0.278743868470599,0.506938335917725,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Serratia","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.0401735674882713,0.0401735674882713,0.0401735674882713,0.188514498309296,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Slackia","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.0409040892557906,0.0409040892557906,0.0409040892557906,0.188514498309296,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","SMB53","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.818340439178805,0.818340439178805,0.818340439178805,0.939325427203548,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Sodalis","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.0446279105659555,0.0446279105659555,0.0446279105659555,0.193084021224134,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Sphingomonas","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.0345795407689493,0.0345795407689493,0.0345795407689493,0.182755524026057,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Staphylococcus","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.0340025160275036,0.0340025160275036,0.0340025160275036,0.182755524026057,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Streptococcus","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.528818960462355,0.528818960462355,0.528818960462355,0.800490422420186,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Sulfuritalea","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.130626912452722,0.130626912452722,0.130626912452722,0.325798887529141,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Sutterella","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.055481429228938,0.055481429228938,0.055481429228938,0.217815981417312,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Tannerella","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.125335183214208,0.125335183214208,0.125335183214208,0.324289759461492,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Thauera","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.0480331222279596,0.0480331222279596,0.0480331222279596,0.19680287809167,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Thiomonas","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.046392609356683,0.046392609356683,0.046392609356683,0.196704663672336,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Thiothrix","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.00533158649248211,0.00533158649248211,0.00533158649248211,0.0594892808634846,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Treponema","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.767134343149247,0.767134343149247,0.767134343149247,0.939325427203548,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Turicibacter","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.0944042183631957,0.0944042183631957,0.0944042183631957,0.283722779291299,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Uliginosibacterium","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.025578945151654,0.025578945151654,0.025578945151654,0.15493532491859,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Unclassified_Aerococcaceae","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.0180492182618606,0.0180492182618606,0.0180492182618606,0.136658366839801,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Unclassified_Aeromonadaceae","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.249231180476916,0.249231180476916,0.249231180476916,0.471759020188447,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Unclassified_Alteromonadaceae","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.822980127496354,0.822980127496354,0.822980127496354,0.939325427203548,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
"qiita_1939_pediatric_crohn","Unclassified_Bacillaceae","ZINQ abundance","ZINQ","abundance","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.194092765376136,0.194092765376136,0.194092765376136,0.415713785201104,,FALSE,,,"weighted Cauchy combination of nonzero quantile tests at 0.25, 0.50, and 0.75","",
